data+AF8-name,c1,c2,cls+AF8-coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1.mean,t1.sd,t2,t3,t4
disclosure+AF8-x+AF8-bias,0.998709154724437,0.003571526189673,0.957767441237755,0.954362839422097,0.992470949139308,0.002824122074099,0.910766215175198,,0.62387061710047,,0.989425981873112,,0.968277945619335,,0.98043123461477,0.033605704816542,0.168802445448493,,0.421450151057402,,0.410876132930514,,0.996974288296018,0.690332326283988,0.496383202525308,0.130748467972084,0.483383685800604,0.500101684885308,0.441087613293051,0.496892639192974,0.00253164556962,0.005422218511852,0.004531722054381,0.003021148036254,0.666666666666667
diggle+AF8-table+AF8-a2,0.99699542655577,0.008290155440414,0.95207546045436,0.891742353063994,0.513292478117985,0.2064497109358,0.064752779033747,,0,,0,,0,,0.967839036443812,0.046888922352659,0.001770474630885,,0.006451612903226,,0.009677419354839,,0.854443288241415,0.051612903225807,0.104484854716479,0.115561273823658,0.019354838709677,0.137991498351485,0.096774193548387,0.296128056538195,0.02,0.069982386755741,0.025806451612903,0.003225806451613,0.125
delta+AF8-elevators,0.999977628330813,6.20251934456695E+AC0-05,0.974978880088553,0.955200562980084,0.863422359646863,0.1862920386115,0.154479968435441,,0.316099084478583,,0.99222444047494,,0.988126510454975,,0.995020300360604,0.008960254254018,0.093830865994318,,0.119260271093832,,0.083429652201324,,0.997272750026777,0.251865083534727,0.378079638486555,0.134678671225557,0.170957234422612,0.3764913709162,0.138909320163917,0.345870048807915,0.000413393964448,0.003914481572066,0.000630450772302,0.000105075128717,0.166666666666667
delta+AF8-ailerons,0.997287795119508,0.007486982395482,0.991751656995621,0.892391559490732,0.821467275244109,0.290836576943273,0.095380525351389,,0.228041921685094,,0.910366110253893,,0.905877402160191,,0.992877010262239,0.009462964977809,0.066372027325933,,0.059615654369477,,0.047411979239725,,0.994462940247438,0.125964370879506,0.343548012923214,0.110527625510908,0.086547902931688,0.281191135226884,0.088371440594754,0.28385424298496,0.000811688311688,0.005092698217739,0.000701360639641,0.000420816383785,0.6
datatrieve,0.418236569654181,0.816692340008402,0.880717761238944,0.818366129994037,0.952582267655121,0.026730963989617,0.267535896418934,,0.125238683124715,,0.792307692307692,,0.076923076923077,,0.943637427596136,0.067457931545456,0.078017131719691,,0.084615384615385,,0.084615384615385,,0.717218934911243,0.176923076923077,0.223752066096265,0.198659819423777,0.107692307692308,0.31119060801061,0.092307692307692,0.290579582453446,0.017857142857143,0.036321057835589,0.061538461538462,0.007692307692308,0.125
cpu+AF8-small,0.884166489743865,0.270245392178944,0.993118751081277,0.792550304116179,0.843277126473938,0.113290952202934,0.140643546895576,,3.42341819094734E+AC0-06,,0.879150390625,,0.783203125,,0.992123190137826,0.007748129271259,0.061038337041236,,0.0853271484375,,0.04345703125,,0.978523954749107,0.15673828125,0.303863122240039,0.155141199977068,0.10107421875,0.301445373989339,0.0947265625,0.292854759367572,0.018181818181818,0.122319225519487,0.00146484375,0.0003662109375,0.25
cpu+AF8-act,0.884166489743865,0.270245392178944,0.981779377179318,0.805654822652149,0.840124927216063,0.130888381459377,0.122523984410419,,3.74102889649299E+AC0-08,,0.879150390625,,0.7239990234375,,0.992142871012249,0.007768088740704,0.050119617946037,,0.0618896484375,,0.030517578125,,0.969125583767891,0.1326904296875,0.306755789754463,0.14971827600927,0.08642578125,0.281008905535453,0.071533203125,0.257729145445856,0.009345794392523,0.079856941325848,0.0025634765625,0.0003662109375,0.142857142857143
cpu,0.816916403686814,0.390827039970529,0.878616678499285,0.822046374677954,0.706477055442714,0.202016987428383,0.082037638279629,,8.19020093636168E+AC0-05,,0.555023923444976,,0,,0.950244386640835,0.048168134929796,0.004379926405359,,0.004784688995215,,0,,0.782262310844532,0.100478468899522,0.175572058912866,0.164058278867102,0.038277511961723,0.192326094077249,0.023923444976077,0.153177605173004,0.03448275862069,0.15078213266816,0.033492822966507,0.004784688995215,0.142857142857143
covertype,0.619329997660616,0.305456059311223,,,0.944439099457814,0.112661935457579,0.081672930260706,0.112425540871542,,,1.44847250474796,1.61771235844629,0.301410667431535,0.330098973605583,,,0.0326504468348,0.054778860356629,0.038549503954345,0.067696783683936,0.039774482505954,0.067454160543783,,,,,,,,,,,9.29412817635436E+AC0-05,4.30283711868257E+AC0-05,0.462962962962963
collins,0.634309554640566,0.632385120350109,0.9158666670234,0.999719438877755,,,0.095709030839488,,,,0.16,,0,,0.994731070070276,0.044454367152323,0.021273505974731,,0.026,,0.054,,0.890424,0.114,0.392346735347151,0.075635482371206,0.07,0.255402546819415,0.048,0.213980314866346,0.010309278350516,0.053235592891556,0.044,0.002,0.045454545454546
codrna,0.91829583405449,0.2,,,0.964553071106054,0.100259055172585,0.095560390874,,0.671306346726003,,0.999770757217566,,0.999766663596451,,,,0.043296416120997,,0.047535128386192,,0.105572441742654,,,,,,,,,,,,1.63744844595908E+AC0-05,1.22808633446931E+AC0-05,0.75
cmc,0.984577010761622,0.041720180112042,0.906561904496327,0.98488278136899,0.981746405087322,0.01800022849794,0.581309206553018,,0.75,,0.9979633401222,,0.9979633401222,,0.991047800685172,0.024477571556583,0.176460069695898,,0.310930074677529,,0.282416836388323,,0.998108980430275,0.594704684317719,,,0.413441955193483,0.49261795740857,0.346232179226069,0.475929859729637,0.002066115702479,0.019521128957975,0.006109979633401,0.001357773251867,0.222222222222222
cloud,0.876716288999464,0.284705882352941,0.877071915436784,0.952405676704742,0.99655977831569,0.005359810298099,0.774572449079924,,0.168406647078029,,0.851851851851852,,0.509259259259259,,0.956892987465505,0.086430396111223,0.228477968000182,,0.296296296296296,,0.296296296296296,,0.981138545953361,0.685185185185185,0.505920525060241,0.127193206361226,0.472222222222222,0.501555213709073,0.37037037037037,0.485155194219712,0.037037037037037,0.140658245428287,0.064814814814815,0.009259259259259,0.142857142857143
chscase+AF8-census6,0.977794570291388,0.05942995755003,0.946379068031371,0.838959899749373,0.998475892763965,0.001770103205673,0.961041015665544,,0.163180676247429,,0.985,,0.94,,0.968522170107992,0.038896382179535,0.292035398216392,,0.4125,,0.4125,,0.99465,0.6825,0.498467278510213,0.080010022390689,0.49,0.500526039072368,0.3575,0.479863963596869,0.011764705882353,0.076969017740106,0.015,0.0125,0.833333333333333
chscase+AF8-census5,0.999116168786975,0.002447002422033,0.809647727918048,0.998345864661654,0.998976766109577,0.001216869649186,0.972285557391665,,0.350593400812794,,0.985,,0.9525,,0.993331496318549,0.049615373341637,0.173027987168285,,0.4475,,0.4425,,0.99494375,0.67,0.501233497930844,0.064675373196986,0.475,0.5,0.365,0.482033079491761,0.003875968992248,0.004970352181523,0.0175,0.01,0.571428571428571
chscase+AF8-census4,0.99935068981461,0.001798381456689,0.829183980193804,0.996002506265664,0.998282362919154,0.003353925421144,0.95684586690507,,0.203619121881524,,0.9875,,0.94,,0.987543189481962,0.048484065767023,0.194389599177,,0.4625,,0.45,,0.99521875,0.7275,0.504146173188184,0.067489303877269,0.525,0.5,0.38,0.485994317035165,0.00381679389313,0.010412140369594,0.0175,0.01,0.571428571428571
chscase+AF8-census3,0.998845535995202,0.003194888178914,0.805589286398447,0.998721804511278,0.997617442649075,0.00230797237819,0.934542729590349,,0.490693646110681,,0.9875,,0.945,,0.994483635797721,0.049757000751626,0.171542942670139,,0.445,,0.425,,0.9951125,0.69,0.503728022318581,0.059856284908408,0.5125,0.500469704190004,0.3775,0.485368629772174,0.003508771929825,0.004015256148397,0.0175,0.01,0.571428571428571
chscase+AF8-census2,0.999837690720982,0.000449898772776,0.82986617568121,0.992230576441103,0.997697839986892,0.003208748795962,0.937758452568652,,0.367839313229774,,0.9825,,0.925,,0.983379496330806,0.047215804432975,0.148023409766732,,0.455,,0.445,,0.994925,0.6675,0.499254820432732,0.071991210249861,0.48,0.500225513053637,0.4075,0.491984625959441,0.003891050583658,0.007621784520871,0.0175,0.01,0.571428571428571
cardiotocography,0.614654768156884,0.6016117175279,0.672138366066326,0.996025012450888,0.870864242762976,0.152940330367645,0.007228817843986,0.005450590440968,,,1.64090929857456,1.42362566191412,0.118632478632479,0.205477480419282,0.996619704028872,0.021427936375486,0.00320361966496,0.003983221048498,0.002758996134792,0.003125810013884,0.007501789503063,0.004360897729269,0.886189798127205,0.020696142991533,0.170676124160297,0.106125769704444,0.010348071495767,0.101221579719865,0.015992474129821,0.125475576961905,0.001499250374813,0.019169295881968,0.016462841015993,0.000470366886171,0.028571428571429
car,0.881007753935689,0.276412702664013,0.64704034408408,0.997547127324197,0.922799307572035,0.085990838484595,0.195825387773026,,0.25,,0.666666666666667,,0.444444444444444,,0.987471685503584,0.020542376842088,0.086782685616626,,0.134259259259259,,0.119212962962963,,0.985654310270919,0.123263888888889,0.392696183937859,0.062909784742124,0.08912037037037,0.284999886186309,0.119212962962963,0.324132738568189,0.001283697047497,0.00655986011238,0.003472222222222,0.003472222222222,1
breast+AC0-cancer+AC0-dropped+AC0-missing+AC0-attributes+AC0-values,0.871825271896714,0.294039175578629,0.724654047037192,0.990294563909381,0.957327435887581,0.042069631121301,0.485052255717535,,0.1875,,0.978339350180505,,0.956678700361011,,0.986056860210198,0.058549746971141,0.212676809619351,,0.270758122743682,,0.306859205776173,,0.983604634492825,0.462093862815885,,,0.317689530685921,0.46642069591561,0.245487364620939,0.431154748799352,0.007462686567164,0.018913171993326,0.032490974729242,0.021660649819495,0.666666666666667
boston+AF8-corrected,0.989833573896582,0.027731131276094,0.750331589514311,0.977169021249951,0.817053227029487,0.124418082561262,0.155021369850106,,0.009324496544827,,0.660079051383399,,0.41897233201581,,0.983665999514311,0.041386835249287,0.084655469065567,,0.116600790513834,,0.065217391304348,,0.973269383992876,0.266798418972332,0.335289448443296,0.181376160433997,0.183794466403162,0.387699778267061,0.130434782608696,0.337114442323995,0.007751937984496,0.036755715883248,0.039525691699605,0.00197628458498,0.05
boston,0.978070970973496,0.058715596330275,0.876298320456218,0.958854146284194,0.840265307205099,0.106326889944819,0.175918947685239,,0.017553621094276,,0.851778656126482,,0.614624505928854,,0.984016190837004,0.041523607251596,0.088848296610568,,0.116600790513834,,0.092885375494071,,0.979795809964224,0.258893280632411,0.344790137882414,0.151803965398234,0.146245059288538,0.353701405682083,0.122529644268775,0.328221013606598,0.005780346820809,0.02152605506567,0.025691699604743,0.00395256916996,0.153846153846154
bodyfat,0.999818246960343,0.000503778337531,0.952456304871099,0.853316891165497,0.790644521426326,0.17844217301327,0.100650168596816,,0,,0,,0,,0.961052612284829,0.049609689707094,0.003022916052225,,0.007936507936508,,0.003968253968254,,0.956349206349206,0.206349206349206,0.429069461130752,0.070193117620867,0.150793650793651,0.358559764419716,0.079365079365079,0.270845646437261,0.125,0.342329473431583,0.055555555555556,0.007936507936508,0.142857142857143
blogger,0.904381457724494,0.229461756373938,0.557446344697411,0.954343434343434,0.975876793379395,0.045385904362086,0.626530405669242,,1,,1,,1,,0.985857864376269,0.099493667632618,0.145664788846837,,0.28,,0.28,,0.9618,0.53,,,0.15,0.358870281282637,0.31,0.464823198711732,0.038461538461539,0.065768825909685,0.05,0.04,0.8
bank8FM,0.973066266133747,0.071555219484065,0.879452182778949,0.998590029023852,0.927773646020938,0.131870526111218,0.148820741275551,,0.066344959809561,,0.8948974609375,,0.834716796875,,0.997376072228818,0.010733097315113,0.039616216094376,,0.055908203125,,0.0455322265625,,0.999410718679428,0.4078369140625,0.448014051448105,0.077736144632146,0.24462890625,0.429893200768829,0.20751953125,0.405555486888423,0.000220507166483,0.00126254897373,0.0009765625,0.0003662109375,0.375
bank32nh,0.893663213965756,0.251373793092666,1,1,0.987660075004869,0.038042829753195,0.25001847221747,,0.090778370615589,,0.9876708984375,,0.96728515625,,0.9998779296875,0.01104854345604,0.111134376563943,,0.17822265625,,0.146240234375,,0.999586075544357,0.518798828125,0.492224935738882,0.025489329462493,0.3719482421875,0.483354183557846,0.18408203125,0.387574733067058,0.00031113876789,0.009743945573106,0.00390625,0.00244140625,0.625
balance+AC0-scale,0.995561640871574,0.012218021199615,0.761846349262926,0.991189743589744,0.843118921035278,0.003114107998689,0.128882084155898,,1,,1,,1,,0.982596663343343,0.036044453073543,0.057301892997259,,0.048,,0.0768,,0.95963392,0.2144,0.405106591185705,0.086257776069429,0.1264,0.332565782966318,0.0912,0.288123904970387,0.008264462809917,0.034070575916041,0.0064,0.0064,1
badges2,0.863120568566631,0.310344827586207,0.872368517360697,0.887673840867405,0.87567772471836,0.312531719565307,0.382900029531588,,0,,0,,0,,0.969776504415023,0.049963906853384,0,,0,,0,,0.728562173168587,0.013605442176871,0.0522401037825,0.100921864982161,0,0,0,0,0.022727272727273,0.049517889207919,0.034013605442177,0.010204081632653,0.3
backache,0.581321498763703,0.685598377281947,0.943280909959211,0.974549968963377,0.982589509353532,0.025068863600448,0.197237729288552,,0,,0.927777777777778,,0.705555555555556,,0.967490370249745,0.067259287960316,0.088029515325239,,0.083333333333333,,0.105555555555556,,0.882901234567901,0.3,0.391061994338484,0.145005958167409,0.227777777777778,0.420568324656686,0.1,0.300836821709194,0.03030303030303,0.142163419030487,0.172222222222222,0.022222222222222,0.129032258064516
auto+AF8-price,0.924457140996493,0.186571981923822,0.632719543543371,0.958044741660696,0.684799310378077,0.253450591081771,0.058231849090656,,2.4735024553352E+AC0-07,,0.270440251572327,,0,,0.963485592971539,0.070621338019466,0.002871812367452,,0.012578616352201,,0,,0.816621177959732,0.081761006289308,0.193474688360986,0.182049692682797,0.044025157232704,0.205799212386258,0.018867924528302,0.136488424566341,0.027777777777778,0.086697019032437,0.094339622641509,0.012578616352201,0.133333333333333
autoUniv+AC0-au7+AC0-700,0.99839335324674,0.002556927229727,0.949285714506944,0.999893725730636,0.986598547058087,0.024493778178496,0.726162123055972,0.158619208465438,0.867146035666058,0.079713427873776,1.32219553221732,0.088226827549489,0.88966892866675,0.095389498453613,0.997195159382917,0.037719183167147,0.189983013993709,0.018067085629914,0.371894892809925,0.053239626517059,0.354002747031069,0.063686547642373,0.997632653061224,0.795714285714286,0.521673546370578,0.085172704722927,0.617142857142857,0.486431468213081,0.425714285714286,0.494804397498831,0.002237136465324,0.014470268988438,0.017142857142857,0.001428571428571,0.083333333333333
autoUniv+AC0-au7+AC0-500,0.925168693766353,0.085295364437425,0.9800000001,0.999959919839679,0.982286688963529,0.019237106873285,0.613438481309019,0.09482651655128,0.910726619699217,0.027257494466096,2.64911325673355,0.871918359961781,0.920458414318515,0.023008545559053,0.998,0.044721359549996,0.197336298544548,0.0307576237021,0.294888605504183,0.048549498609177,0.285514148269185,0.050830607407502,0.996788,0.792,0.527925208919129,0.090401358208116,0.648,0.478072281368022,0.462,0.499053211808553,0.003039513677812,0.016452489462658,0.024,0.002,0.083333333333333
autoUniv+AC0-au7+AC0-1100,0.982226589980724,0.018270303904904,0.958787878989899,0.999960294482587,0.975398573193375,0.027171383655111,0.573387526454225,0.145136328249417,0.965520679396088,0.020035029185076,2.49719089751987,0.382436538955761,0.970366790112866,0.009800820122856,0.999090909090909,0.030151134457776,0.204250863961668,0.040574022637633,0.324382114684347,0.053654718224183,0.305009051779103,0.057529539347452,0.998673553719008,0.840909090909091,0.534849415147173,0.087254536481882,0.698181818181818,0.459255602573694,0.544545454545455,0.498238272775122,0.001298701298701,0.002006601596154,0.010909090909091,0.000909090909091,0.083333333333333
autoUniv+AC0-au6+AC0-750,0.964551127746318,0.027427588317062,1,1,0.99062460721759,0.005223314122191,0.471260199547039,0.056750453343948,0.340402379467067,0.122931367902202,3.94932042576709,0.971725355553033,0.154716597235597,0.207225380510447,0.998666666666667,0.036514837167011,0.187780017000096,0.012635153272808,0.253704658821337,0.028369451173426,0.245296171875792,0.04089889585281,0.998384,0.897333333333333,0.521308041402965,0.022356902734105,0.838666666666667,0.368083599567521,0.088,0.283483951693608,0.004098360655738,0.043191107497364,0.053333333333333,0.002666666666667,0.05
autoUniv+AC0-au6+AC0-400,0.922990209661657,0.062748132164125,1,1,0.98056763334646,0.010912494202965,0.20426470267257,0.088644719135067,0.083056250521375,0.053321060319936,3.64934672557187,1.30939917892713,0,0,0.9975,0.05,0.09069925177175,0.063425871074942,0.07715821378453,0.063830264798762,0.174455225765402,0.039725729226324,0.99693125,0.9025,0.521200380405002,0.023487111463091,0.825,0.380442955126341,0.07,0.255466549463402,0.008474576271186,0.064900510561832,0.1,0.005,0.05
autoUniv+AC0-au6+AC0-1000,0.97386755391227,0.023034539475149,1,1,0.992217808711506,0.00543266048678,0.527692528645103,0.082250921744567,0.514586127004202,0.055579538112848,3.93594835281735,0.755119028120569,0.457982883039737,0.183596233233027,0.999,0.031622776601684,0.191998971272722,0.012649806657882,0.285427986601699,0.028210207935711,0.287048533596553,0.03595093866893,0.998829,0.919,0.522068171936698,0.021273263004687,0.86,0.347160655202344,0.104,0.305413289293831,0.002777777777778,0.032887680137056,0.04,0.002,0.05
autoUniv+AC0-au1+AC0-1000 ,0.825233606512647,0.377050191345782,0.665076815568892,0.887047047047047,0.994855391539862,0.007523215423265,0.644189262610885,,1,,1,,1,,0.461743177134886,0.334640562677729,0.205718824463834,,0.259,,0.259,,0.997448,0.485,0.452165473415801,0.118509041208106,0.316,0.465145526002734,0.241,0.427904314189635,0.001003009027081,5.47994968789771E+AC0-05,0.02,0.018,0.9
autoPrice,0.924457140996493,0.186571981923822,0.632719543543371,0.958044741660696,0.684799310378077,0.253450591081771,0.058231849090656,,2.4735024553352E+AC0-07,,0.270440251572327,,0,,0.963485592971539,0.070621338019466,0.002827191501006,,0.012578616352201,,0.012578616352201,,0.816621177959732,0.081761006289308,0.193474688360986,0.182049692682797,0.044025157232704,0.205799212386258,0.006289308176101,0.079305158571814,0.027777777777778,0.086697019032437,0.094339622641509,0.012578616352201,0.133333333333333
arsenic+AC0-male+AC0-lung,0.159350062685634,0.952407932011331,0.967373990933854,0.853944255294593,0.807250395898432,0.318268041750134,0.01078090567692,,0,,0,,0,,0.965061196063616,0.023858059530226,0.000567551513253,,0.001788908765653,,0.001788908765653,,0.413026712024091,0.007155635062612,0.05442006233893,0.060207685026039,0.003577817531306,0.059761238875469,0,0,0.03448275862069,0.131544234285581,0.007155635062612,0.001788908765653,0.25
arsenic+AC0-male+AC0-bladder,0.255585566748986,0.910460563247687,0.968443568243837,0.859227627419675,0.898777480593978,0.169354823766801,0.063678195375839,,0.000900859862873,,0.933810375670841,,0.418604651162791,,0.965268522426722,0.02415941590365,0.019935360895623,,0.021466905187835,,0.014311270125224,,0.900787567884127,0.062611806797853,0.168630691930847,0.145575833158057,0.04830053667263,0.214592576833332,0.039355992844365,0.19461462773573,0.007936507936508,0.029528156208533,0.007155635062612,0.001788908765653,0.25
arsenic+AC0-female+AC0-lung,0.214019239993679,0.929716640236196,0.970215235043392,0.856432056732132,0.875237681552925,0.223779244467852,0.033838781253308,,0.000826015612604,,0.744186046511628,,0.293381037567084,,0.965493313839852,0.024479979865312,0.010694192639221,,0.012522361359571,,0,,0.803588058153936,0.035778175313059,0.115252136968,0.110320761967987,0.016100178890877,0.125973616100249,0.023255813953488,0.150849888704734,0.005405405405405,0.019030035556105,0.007155635062612,0.001788908765653,0.25
arsenic+AC0-female+AC0-bladder,0.592333002899327,0.675035299205821,0.976112718092624,0.881976904482531,0.970970304369753,0.035776827002343,0.400887796752497,,0.652019922790038,,0.923076923076923,,0.919499105545617,,0.967455250110039,0.027038043797653,0.11992059794559,,0.134168157423971,,0.130590339892665,,0.952288299128587,0.282647584973166,0.293544996007063,0.212111830695051,0.200357781753131,0.400626589079542,0.193202146690519,0.395163792902626,0.008,0.0182682084238,0.007155635062612,0.001788908765653,0.25
ar4,0.694974967367627,0.563307817793952,0.892858928522735,0.783283371539411,0.850289259252654,0.090402373360257,0.139415803436525,,3.76401524939212E+AC0-08,,0.560747663551402,,0,,0.927726211958496,0.064507236185292,0.09167627478218,,0.102803738317757,,0.08411214953271,,0.93641366058171,0.336448598130841,0.415666352059512,0.135746761432462,0.233644859813084,0.425140137879896,0.149532710280374,0.358290972660148,0.142857142857143,0.353237825242268,0.271028037383178,0.009345794392523,0.03448275862069
ar1,0.382060953940442,0.840316831683168,0.81229353238687,0.879063360881543,0.954905133056958,0.033984332250801,0.129187330696238,,0,,0.495867768595041,,0.016528925619835,,0.939351876240021,0.068003579269263,0.042860860831823,,0.049586776859504,,0.107438016528926,,0.830339457687316,0.173553719008264,0.257935461908593,0.233029086758587,0.099173553719008,0.300137709440349,0.082644628099174,0.276489205922646,0.045454545454546,0.158206165158328,0.239669421487603,0.008264462809917,0.03448275862069
analcatdata+AF8-wildcat,0.866571887582934,0.303925949569103,0.9385648326807,0.893206089525108,0.873040381042313,0.073379953759743,0.332576554601245,,0.491677860602945,,0.828220858895705,,0.803680981595092,,0.963552851292158,0.069543115333386,0.150251645458265,,0.196319018404908,,0.226993865030675,,0.925401784034025,0.404907975460123,0.296031612949115,0.273400336696719,0.257668711656442,0.438698370114276,0.233128834355828,0.424126584691953,0.020408163265306,0.038687369736915,0.030674846625767,0.006134969325153,0.2
analcatdata+AF8-vineyard,0.991076059838222,0.024390243902439,0.972696019639124,0.937050458463735,0.998632116810663,0.001928711450165,0.981932308256292,,0.96078431372549,,0.961538461538462,,0.854700854700855,,0.975094054352969,0.038983242757697,0.30756276956701,,0.444444444444444,,0.444444444444444,,0.982682263130981,0.241452991452991,0.253325249523563,0.207823616258768,0.14957264957265,0.35703368242402,0.348290598290598,0.476938470972338,0.00381679389313,0.004354663998628,0.006410256410256,0.002136752136752,0.333333333333333
analcatdata+AF8-supreme,0.794432350758128,0.426634259034774,0.986705390213169,0.925126405360284,0.925264817775377,0.185230462035817,0.154121356405191,,0.441558441558442,,0.541954590325765,,0.541214215202369,,0.993025295447887,0.01407814323247,0.02496213483379,,0.00888450148075,,0.007897334649556,,0.943778997416605,0.07329713721619,,,0.014807502467917,0.120796694839137,0.009624876604146,0.097645232411004,0.006849315068493,0.0243907054747,0.00172754195459,0.000246791707799,0.142857142857143
analcatdata+AF8-seropositive,0.932707612669037,0.16820857863751,0.841493832078096,0.907124681933842,0.709381637134191,0.214634496499439,0.137291823953922,,0.170265780730897,,0.568181818181818,,0.21969696969697,,0.953945292434655,0.074137443860356,0.046002663261723,,0.045454545454545,,0.037878787878788,,0.866792929292929,0.075757575757576,0.146520993211087,0.144457053050767,0.045454545454546,0.209092417699654,0.083333333333333,0.277438299767925,0.018181818181818,0.021605302662836,0.022727272727273,0.007575757575758,0.333333333333333
analcatdata+AF8-michiganacc,0.991076059838222,0.024390243902439,0.808933031866457,0.953790238836968,0.929347902783026,0.111734143274063,0.42816033491214,,0.902439024390244,,0.953703703703704,,0.953703703703704,,0.968579007549729,0.091374442387371,0.159938756439156,,0.231481481481481,,0.175925925925926,,0.965192043895748,0.509259259259259,0.357530473694808,0.261427378364087,0.305555555555556,0.462789860334753,0.25,0.435031420070549,0.019607843137255,0.017920631566605,0.027777777777778,0.018518518518519,0.666666666666667
analcatdata+AF8-lawsuit,0.373231551892325,0.8458251912695,0.893607842194035,0.887054960248877,0.878499254321667,0.094270451732561,0.138015257477141,,0.100369544663886,,0.265151515151515,,0.079545454545455,,0.959128269074451,0.046102399884065,0.005926127639575,,0.022727272727273,,0.011363636363636,,0.669378443526171,0.056818181818182,0.143623090067249,0.143913554941232,0.041666666666667,0.200205850970922,0.007575757575758,0.086873197327326,0.020833333333333,0.058358134009678,0.015151515151515,0.011363636363636,0.75
analcatdata+AF8-germangss,0.769192829013014,0.464491362763916,0.726357142972363,0.990764411027569,0.980724014336917,0.013369803813544,0.621626109995003,,1,,1,,1,,0.985521686654056,0.047917833209625,0.183673469387788,,0.225,,0.225,,0.985175,0.275,0.433972469459041,0.072144419626917,0.145,0.352541790835802,0.1775,0.382569796406887,0.003095975232198,0.004313608672073,0.0125,0.01,0.8
analcatdata+AF8-dmft,0.710748318570114,0.54372989690249,0.939391859307392,0.970315820003405,0.99806524517332,0.002257367177543,0.943251344678427,,1,,1,,1,,0.987245811220114,0.033066716153039,0.16281512605041,,0.194479297365119,,0.194479297365119,,0.997164712716602,0.401505646173149,,,0.239648682559598,0.427137106298177,0.21831869510665,0.41336428726273,0.007042253521127,0.011442963011321,0.005018820577164,0.003764115432873,0.75
analcatdata+AF8-creditscore,0.841464636208176,0.349290194783757,0.354974271012007,0.855151515151515,0.932051036727573,0.079855812261851,0.265064037406641,,0,,0.28,,0,,0.738443014031861,0.31308683722687,0.034112594985708,,0.07,,0.04,,0.9362,0.36,0.380387370409677,0.149924952572989,0.2,0.402015126103685,0.37,0.48523658709391,0.011494252873563,0.007075791620136,0.06,0.01,0.166666666666667
analcatdata+AF8-chlamydia,0.701471459883897,0.555330829240104,0.710238095354443,0.957373737373737,0.906101298888823,0.062063126650897,0.284960519217716,,0.222222222222222,,0.5,,0.3,,0.941636334160826,0.08161057139518,0.087376536942796,,0.14,,0.19,,0.8971,0.22,0.294901378056564,0.149774022860373,0.12,0.32659863237109,0.13,0.337997668989631,0.029411764705882,0.038686085233981,0.03,0.02,0.666666666666667
analcatdata+AF8-boxing2,0.995856065751116,0.011412919424789,0.881908292772715,0.948762433495258,0.960226481105031,0.056507237870844,0.652672197162004,,1,,1,,1,,0.955810152168349,0.075272429895824,0.1879026413875,,0.348484848484848,,0.363636363636364,,0.983241505968779,0.666666666666667,0.485489401384197,0.109203540314704,0.537878787878788,0.500462427844504,0.325757575757576,0.470442574169287,0.009345794392523,0.005053064832425,0.022727272727273,0.015151515151515,0.666666666666667
analcatdata+AF8-boxing1,0.934068055375491,0.165137614678899,0.875370809775537,0.956302521008403,0.968904924948881,0.028586228052559,0.67500475511551,,0.727272727272727,,0.75,,0.75,,0.957612743089627,0.08118856846063,0.249999999705339,,0.333333333333333,,0.341666666666667,,0.978125,0.608333333333333,0.45706881476808,0.097811394809381,0.291666666666667,0.456435464587638,0.316666666666667,0.467126624067999,0.011111111111111,0.007066652533376,0.025,0.016666666666667,0.666666666666667
analcatdata+AF8-authorship,0.955846502312438,0.114244197672403,1,1,0.898350489267285,0.129084763987969,0.024295547530637,,3.85765874801374E+AC0-13,,0.775267538644471,,0,,0.998810939357907,0.03448275862069,0,,0,,0,,0.926175028029878,0.011890606420928,0.436245448934695,0.026000131945154,0.003567181926278,0.059654745293041,0.002378121284185,0.048736948893202,0.004878048780488,0.051653733158819,0.083234244946492,0.039239001189061,0.471428571428571
analcatdata+AF8-apnea3,0.53571501954077,0.726815466834329,0.478084000312172,0.863528829497649,0.996489446726544,0.000895233400668,0.910151862657769,,1,,1,,1,,0.420812882464614,0.247202377326068,0.108910891089119,,0.122222222222222,,0.122222222222222,,0.968424691358025,0.142222222222222,0.232142008688355,0.163783452088244,0.1,0.3003338899197,0.164444444444444,0.371090943028822,0.002364066193853,0.000677950804015,0.006666666666667,0.006666666666667,1
analcatdata+AF8-apnea2,0.570287337127423,0.695937393435327,0.47785138525131,0.867244059515878,0.993469941200324,0.007504177177283,0.854271061939526,,1,,1,,1,,0.434213262585268,0.252175703205132,0.11873840445271,,0.134736842105263,,0.134736842105263,,0.96729972299169,0.126315789473684,0.21324715560246,0.15419476595015,0.077894736842105,0.268288428523136,0.214736842105263,0.411072596443704,0.002309468822171,0.000743813422635,0.006315789473684,0.006315789473684,1
